name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component30.seg	1	Mixed	51609600	34473	820,7857143	18,59108985	1,033203932
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component30.seg	2	Cytoplasm	29491200	15335	638,9583333	20,16057966	0,79014031
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component30.seg	3	Cytoplasm	13516800	4835	439,5454545	15,90772522	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component30.seg	4	Cytoplasm	12288000	6290	629	23,86078006	0,63908273
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component31.seg	1	Cytoplasm	41779200	23829	700,8529412	21,53039035	0,324158453
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component31.seg	2	Cytoplasm	38092800	21662	698,7741935	25,08856759	0,286544911
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component32.seg	1	Cytoplasm	58982400	19894	414,4583333	21,76476053	0,383449638
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component32.seg	2	Nucleus	43008000	32573	930,6571429	22,59170204	0,349987775
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component32.seg	3	Nucleus	18432000	18110	1207,333333	23,18153128	0,742789643
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component32.seg	4	Cytoplasm	17203200	8143	581,6428571	23,24098343	0,894715823
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component33.seg	1	Cytoplasm	176947200	48913	339,6736111	27,47417575	0,158426094
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component33.seg	2	Cytoplasm	56524800	17785	386,6304348	23,34896857	0,36747257
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component33.seg	3	Nucleus	54067200	43810	995,6818182	19,65610598	1,082404119
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component33.seg	4	Cytoplasm	47923200	14010	359,2307692	22,43829861	0,360491985
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component33.seg	5	Nucleus	45465600	28091	759,2162162	18,83046517	1,218132978
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component33.seg	6	Mixed	25804800	13539	644,7142857	20,80122969	1,039905501
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component33.seg	7	Cytoplasm	17203200	6158	439,8571429	21,84123202	0,693270334
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component34.seg	1	Cytoplasm	136396800	52972	477,2252252	23,22672343	0,271065437
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component34.seg	2	Mixed	28262400	14722	640,0869565	27,44902269	0,229991967
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component34.seg	3	Cytoplasm	23347200	6602	347,4736842	26,21646431	0,158340222
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component35.seg	1	Cytoplasm	47923200	10791	276,6923077	23,14797338	0,32501414
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component35.seg	2	Cytoplasm	12288000	2964	296,4	16,90283671	1,909974768
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component36.seg	1	Cytoplasm	46694400	10844	285,3684211	22,22471763	0,316680444
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component36.seg	2	Mixed	33177600	14356	531,7037037	22,13888076	0,257419948
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component36.seg	3	Cytoplasm	14745600	4439	369,9166667	23,69889836	0,594231715
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component37.seg	1	Nucleus	71270400	43639	752,3965517	22,57791873	0,46333498
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component37.seg	2	Cytoplasm	14745600	2914	242,8333333	23,69889836	0,594231715
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component37.seg	3	Cytoplasm	13516800	2668	242,5454545	15,90772522	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component38.seg	1	Cytoplasm	97075200	29408	372,2531646	24,21539262	0,103730904
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component38.seg	2	Cytoplasm	49152000	11356	283,9	24,23904664	0,298549146
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component38.seg	3	Nucleus	33177600	16724	619,4074074	25,34450696	0,249571374
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component38.seg	4	Cytoplasm	13516800	3330	302,7272727	15,90772522	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component41.seg	1	Mixed	131481600	84560	790,2803738	28,8092241	0,130919228
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component41.seg	2	Mixed	87244800	51508	725,4647887	20,00208157	0,529924735
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component41.seg	3	Cytoplasm	60211200	32800	669,3877551	24,28251211	0,136517965
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component41.seg	4	Cytoplasm	49152000	26137	653,425	29,09233217	0,113786579
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component41.seg	5	Cytoplasm	22118400	13632	757,3333333	17,5164972	1,801648938
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component42.seg	1	Cytoplasm	27033600	10058	457,1818182	21,61225261	0,209749587
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component43.seg	1	Mixed	105676800	54639	635,3372093	23,91704777	0,231581102
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component43.seg	2	Cytoplasm	57753600	21754	462,8510638	23,83641052	0,142566794
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component43.seg	3	Nucleus	30720000	22511	900,44	27,37206751	0,077522688
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component43.seg	4	Cytoplasm	13516800	4180	380	18,52779068	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component44.seg	1	Mixed	33177600	18351	679,6666667	19,72067108	0,956449202
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component44.seg	2	Cytoplasm	25804800	6946	330,7619048	26,76308938	0,194111069
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component44.seg	3	Nucleus	25804800	16848	802,2857143	25,63989076	0,209992665
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component44.seg	4	Cytoplasm	18432000	5654	376,9333333	17,3965897	1,501374115
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component44.seg	5	Cytoplasm	18432000	5156	343,7333333	25,93217656	0,649293401
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	1	Mixed	490291200	199539	500,0977444	33,9385629	0,17241904
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	2	Cytoplasm	437452800	147249	413,6207865	25,23805671	0,197160033
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	3	Cytoplasm	63897600	14094	271,0384615	21,43757196	0,368363407
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	4	Cytoplasm	52838400	14030	326,2790698	27,32505899	0,12855451
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	5	Cytoplasm	51609600	13889	330,6904762	22,16033498	0,335518433
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	6	Cytoplasm	45465600	11436	309,0810811	23,01376516	0,326864807
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	7	Cytoplasm	40550400	11514	348,9090909	27,19999899	0,100100089
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	8	Cytoplasm	30720000	8822	352,88	30,98677912	0,074740994
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component45.seg	9	Cytoplasm	15974400	5212	400,9230769	16,65702462	2,482967198
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component17.seg	1	Cytoplasm	10560000	6102	277,3636364	28,54798998	0,084228634
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component17.seg	2	Cytoplasm	5280000	2148	195,2727273	25,4572697	0,305946598
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component18.seg	1	Cytoplasm	24000000	9801	196,02	27,17161918	0,176922094
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component18.seg	2	Cytoplasm	8160000	3264	192	22,85257097	0,422553687
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component18.seg	3	Cytoplasm	4800000	2322	232,2	32,46807937	0,278133271
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component19.seg	1	Nucleus	6720000	5893	420,9285714	17,14759723	4,27834348
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component20.seg	1	Cytoplasm	13920000	7263	250,4482759	28,3171574	0,119088242
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component20.seg	2	Cytoplasm	8160000	3575	210,2941176	24,72563792	0,451577961
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component21.seg	1	Cytoplasm	34080000	18619	262,2394366	24,95310992	0,229232053
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component21.seg	2	Nucleus	22560000	17983	382,6170213	26,00471176	0,169297255
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component21.seg	3	Cytoplasm	11040000	5339	232,1304348	21,28513143	0,494801155
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component21.seg	4	Cytoplasm	5760000	3109	259,0833333	19,2	5,435554907
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	1	Cytoplasm	40320000	18775	223,5119048	25,94109186	0,099667546
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	2	Mixed	36960000	27214	353,4285714	31,11244809	0,091361917
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	3	Mixed	20640000	16205	376,8604651	30,19378408	0,052055466
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	4	Cytoplasm	16320000	10162	298,8823529	20,99142682	0,731445186
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	5	Cytoplasm	9600000	3970	198,5	31,73864591	0,082129822
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	6	Cytoplasm	8160000	5215	306,7647059	23,18946054	0,451577961
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	7	Mixed	8160000	5336	313,8823529	33,26149398	0,067594252
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	8	Nucleus	6240000	5878	452,1538462	28,57545601	0,345324323
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component22.seg	9	Cytoplasm	6240000	2614	201,0769231	26,22755426	0,303213977
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component23.seg	1	Cytoplasm	22080000	11709	254,5434783	25,66531261	0,175023927
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component23.seg	2	Cytoplasm	14880000	6972	224,9032258	21,79265114	0,60630239
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component23.seg	3	Cytoplasm	10080000	4828	229,9047619	23,01905265	0,521978084
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component23.seg	4	Cytoplasm	8160000	3652	214,8235294	23,18946054	0,380598327
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component23.seg	5	Cytoplasm	7200000	3984	265,6	30,60199558	0,061597367
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component24.seg	1	Cytoplasm	43200000	21881	243,1222222	28,74100985	0,046730345
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component24.seg	2	Cytoplasm	32640000	13973	205,4852941	24,19589602	0,23641328
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component24.seg	3	Cytoplasm	28320000	15575	263,9830508	25,03924952	0,208768071
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component24.seg	4	Cytoplasm	11040000	4578	199,0434783	24,44396547	0,571690283
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component24.seg	5	Mixed	7680000	5819	363,6875	32,34924759	0,06361812
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component24.seg	6	Cytoplasm	6720000	2940	210	31,9288097	0,057490876
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component24.seg	7	Nucleus	6720000	6223	444,5	19,81947323	2,86099629
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component25.seg	1	Cytoplasm	29760000	16335	263,4677419	26,98594848	0,205866424
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component25.seg	2	Cytoplasm	23040000	11617	242,0208333	20,90231247	0,873498768
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component25.seg	3	Cytoplasm	7200000	3192	212,8	18,83967445	1,718873385
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component25.seg	4	Cytoplasm	5280000	3669	333,5454545	29,02856704	0,328697338
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component26.seg	1	Cytoplasm	31680000	14848	224,969697	31,94520101	0,071674303
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component26.seg	2	Cytoplasm	24960000	13107	252,0576923	28,15307364	0,061698957
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component26.seg	3	Cytoplasm	12000000	5917	236,68	30,10146421	0,100685926
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component27.seg	1	Nucleus	32640000	26510	389,8529412	25,63712368	0,233680196
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component27.seg	2	Cytoplasm	12480000	5959	229,1923077	25,19487179	0,594052114
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component27.seg	3	Mixed	10560000	7567	343,9545455	30,39607352	0,087474915
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component28.seg	1	Cytoplasm	10080000	5308	252,7619048	23,90245399	0,479811323
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component28.seg	2	Cytoplasm	6240000	3684	283,3846154	26,6494402	0,345324323
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component29.seg	1	Cytoplasm	17760000	7384	199,5675676	22,79167123	0,14901517
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component29.seg	2	Cytoplasm	15360000	6219	194,34375	22,96257825	0,582332512
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component29.seg	3	Cytoplasm	11040000	4476	194,6086957	28,48115942	0,088057208
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component29.seg	4	Cytoplasm	10080000	4460	212,3809524	34,82250628	0,083498782
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component29.seg	5	Cytoplasm	8640000	3596	199,7777778	25,33407298	0,327562038
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component29.seg	6	Cytoplasm	6720000	2717	194,0714286	17,14759723	2,625922589
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component29.seg	7	Cytoplasm	5760000	2396	199,6666667	23,76400432	0,333759925
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component29.seg	8	Cytoplasm	5280000	2317	210,6363636	26,86701597	0,336914536
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	1	Cytoplasm	26880000	14274	254,8928571	33,00003719	0,065324661
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	2	Cytoplasm	20160000	8585	204,4047619	26,83870713	0,158819023
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	3	Cytoplasm	12000000	5395	215,8	16,81343378	1,806276677
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	4	Cytoplasm	8640000	4606	255,8888889	23,35199136	0,478141371
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	5	Cytoplasm	8640000	5007	278,1666667	26,51490147	0,478141371
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	6	Cytoplasm	5760000	2606	217,1666667	27,95857827	0,274177899
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	7	Cytoplasm	5760000	2163	180,25	27,05673281	0,358578914
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	8	Cytoplasm	5280000	2871	261	29,51643579	0,298940359
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component30.seg	9	Cytoplasm	4800000	2437	243,7	18,63389981	3,055959629
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component31.seg	1	Cytoplasm	5280000	2553	232,0909091	25,92436835	0,305946598
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component31.seg	2	Cytoplasm	4800000	1814	181,4	18,63389981	4,529629089
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component32.seg	1	Cytoplasm	43200000	23977	266,4111111	23,70592004	0,279631117
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component32.seg	2	Cytoplasm	25920000	12438	230,3333333	26,53618087	0,201700639
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component32.seg	3	Cytoplasm	20160000	8471	201,6904762	26,83870713	0,159804455
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component32.seg	4	Cytoplasm	9600000	4296	214,8	28,27226988	0,082129822
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component32.seg	5	Cytoplasm	8160000	3935	231,4705882	28,43530034	0,38841869
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component33.seg	1	Cytoplasm	19200000	12842	321,05	23,43569523	0,668269771
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component33.seg	2	Cytoplasm	14400000	7141	238,0333333	29,72761114	0,108711098
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component33.seg	3	Cytoplasm	9600000	4774	238,7	19,56768879	1,272887585
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component33.seg	4	Cytoplasm	7680000	3598	224,875	17,98429678	2,562345156
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component34.seg	1	Nucleus	13920000	22138	763,3793103	27,81300182	0,115307842
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component34.seg	2	Nucleus	8160000	9198	541,0588235	17,23137255	2,722491729
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component34.seg	3	Cytoplasm	5280000	2007	182,4545455	25,92436835	0,305946598
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component35.seg	1	Cytoplasm	56640000	25587	216,8389831	22,10353117	0,380977214
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component35.seg	2	Cytoplasm	17760000	7725	208,7837838	30,46555945	0,13820229
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component35.seg	3	Cytoplasm	7200000	3037	202,4666667	24,76539521	0,417199906
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component35.seg	4	Cytoplasm	6720000	2749	196,3571429	24,35415752	0,34798539
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component36.seg	1	Cytoplasm	41760000	19426	223,2873563	42,4876484	0,035209005
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component36.seg	2	Cytoplasm	38880000	18241	225,1975309	29,3822313	0,086564596
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component36.seg	3	Cytoplasm	13920000	6782	233,862069	22,58850575	0,623879718
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component36.seg	4	Cytoplasm	10080000	4679	222,8095238	24,19937677	0,557831599
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component36.seg	5	Cytoplasm	5280000	2222	202	20,51060959	2,247925657
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component36.seg	6	Cytoplasm	5280000	2136	194,1818182	17,34808865	3,361555592
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component36.seg	7	Mixed	5280000	4303	391,1818182	26,39428939	0,292197504
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component37.seg	1	Nucleus	50400000	31280	297,9047619	30,97015873	0,054788556
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component37.seg	2	Mixed	36000000	20433	272,44	27,51153823	0,090013206
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component37.seg	3	Cytoplasm	33120000	14517	210,3913043	27,27149313	0,079813567
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component37.seg	4	Cytoplasm	9120000	3822	201,1578947	24,79802611	0,434115006
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component37.seg	5	Cytoplasm	7680000	3326	207,875	24,28085666	0,425014552
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component37.seg	6	Cytoplasm	7680000	3256	203,5	27,37834328	0,344209499
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component37.seg	7	Cytoplasm	6240000	3062	235,5384615	25,39054476	0,361573252
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component37.seg	8	Cytoplasm	5760000	2858	238,1666667	19,2	3,667151554
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component01.seg	1	Cytoplasm	44728320	8345	213,974359	22,33788625	0,384463159
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component01.seg	2	Cytoplasm	17203200	2911	194,0666667	21,2958855	0,796750603
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component02.seg	1	Cytoplasm	105512960	23330	253,5869565	23,10659103	0,259493795
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component02.seg	2	Cytoplasm	40140800	8765	250,4285714	19,34393544	1,194279135
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component02.seg	3	Cytoplasm	19496960	3203	188,4117647	21,26585159	0,902984017
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component02.seg	4	Cytoplasm	11468800	2480	248	19,5157707	1,192081788
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component03.seg	1	Cytoplasm	51609600	9248	205,5111111	23,06903263	0,396259053
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component03.seg	2	Nucleus	20643840	7293	405,1666667	20,5299007	0,825411402
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component03.seg	3	Nucleus	19496960	6528	384	22,21266905	0,902984017
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component03.seg	4	Cytoplasm	18350080	3544	221,5	16,65012745	1,494701341
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component04.seg	1	Cytoplasm	40140800	6887	196,7714286	19,52005558	0,875547864
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component04.seg	2	Cytoplasm	37847040	8623	261,3030303	27,50232534	0,112056285
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component04.seg	3	Cytoplasm	22937600	5304	265,2	24,44297587	0,226868206
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component04.seg	4	Cytoplasm	12615680	2699	245,3636364	21,87962036	0,6500434
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component05.seg	1	Cytoplasm	42434560	11325	306,0810811	21,61855257	0,3647471
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component05.seg	2	Cytoplasm	41287680	8209	228,0277778	31,19365079	0,123256195
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component05.seg	3	Mixed	36700160	10491	327,84375	23,58671215	0,36298913
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component05.seg	4	Cytoplasm	29818880	6048	232,6153846	25,05201602	0,269747915
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component05.seg	5	Mixed	12615680	3753	341,1818182	22,51686619	0,584283776
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component06.seg	1	Cytoplasm	49315840	10006	232,6976744	22,63953873	0,331270978
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component06.seg	2	Nucleus	43581440	13526	355,9473684	22,53924317	0,37460513
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component06.seg	3	Cytoplasm	36700160	7697	240,53125	22,51799167	1,23065388
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component06.seg	4	Cytoplasm	21790720	3992	210,1052632	20,89633453	1,009217431
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component06.seg	5	Nucleus	21790720	6718	353,5789474	22,21125467	0,541346482
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component06.seg	6	Cytoplasm	20643840	3396	188,6666667	23,15372907	0,204181386
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_014\test_component06.seg	7	Cytoplasm	20643840	3500	194,4444444	27,15886208	0,204181386
