name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
DRY\DRY ICL 13042024_021\test_component19.seg	3	Cytoplasm	17203200	6122	437,2857143	25,75072704	0,147061535
DRY\DRY ICL 13042024_021\test_component19.seg	4	Cytoplasm	14745600	4164	347	20,44015885	0,766899277
DRY\DRY ICL 13042024_021\test_component20.seg	1	Cytoplasm	22118400	6317	350,9444444	20,16083479	0,592605232
DRY\DRY ICL 13042024_021\test_component21.seg	1	Cytoplasm	29491200	10698	445,75	21,10947736	1,038869441
DRY\DRY ICL 13042024_021\test_component21.seg	2	Mixed	14745600	7066	588,8333333	17,51177889	2,291969722
DRY\DRY ICL 13042024_021\test_component22.seg	1	Nucleus	83558400	28068	412,7647059	24,29066628	0,345470122
DRY\DRY ICL 13042024_021\test_component22.seg	2	Cytoplasm	68812800	21310	380,5357143	26,0888201	0,181465107
DRY\DRY ICL 13042024_021\test_component22.seg	3	Cytoplasm	51609600	12690	302,1428571	23,59145756	0,34506879
DRY\DRY ICL 13042024_021\test_component22.seg	4	Nucleus	47923200	25822	662,1025641	27,7333998	0,117442877
DRY\DRY ICL 13042024_021\test_component22.seg	5	Nucleus	43008000	15825	452,1428571	20,91523634	0,349987775
DRY\DRY ICL 13042024_021\test_component22.seg	6	Cytoplasm	28262400	7801	339,173913	20,31018257	0,995583214
DRY\DRY ICL 13042024_021\test_component22.seg	7	Cytoplasm	25804800	6086	289,8095238	25,63989076	0,200215515
DRY\DRY ICL 13042024_021\test_component22.seg	8	Mixed	19660800	6361	397,5625	27,65156403	0,141346944
DRY\DRY ICL 13042024_021\test_component22.seg	9	Nucleus	19660800	8855	553,4375	16,73895252	2,043568779
DRY\DRY ICL 13042024_021\test_component22.seg	10	Cytoplasm	15974400	3820	293,8461538	16,65702462	2,482967198
DRY\DRY ICL 13042024_021\test_component22.seg	11	Cytoplasm	14745600	4522	376,8333333	24,28828434	0,594231715
DRY\DRY ICL 13042024_021\test_component22.seg	12	Nucleus	12288000	5704	570,4	16,90283671	2,831018181
DRY\DRY ICL 13042024_021\test_component22.seg	13	Cytoplasm	12288000	3294	329,4	23,86078006	0,63908273
DRY\DRY ICL 13042024_021\test_component22.seg	14	Cytoplasm	12288000	3295	329,5	16,90283671	2,831018181
DRY\DRY ICL 13042024_021\test_component23.seg	1	Cytoplasm	39321600	8735	272,96875	18,48617055	0,889866704
DRY\DRY ICL 13042024_021\test_component23.seg	2	Cytoplasm	31948800	7630	293,4615385	23,09890655	0,994739903
DRY\DRY ICL 13042024_021\test_component23.seg	3	Nucleus	31948800	18511	711,9615385	19,48567141	1,125441894
DRY\DRY ICL 13042024_021\test_component23.seg	4	Cytoplasm	17203200	3790	270,7142857	18,15244965	1,002676141
DRY\DRY ICL 13042024_021\test_component23.seg	5	Cytoplasm	12288000	2645	264,5	19,75350321	2,831018181
DRY\DRY ICL 13042024_021\test_component24.seg	1	Nucleus	101990400	42784	515,4698795	25,45122142	0,108080086
DRY\DRY ICL 13042024_021\test_component24.seg	2	Nucleus	47923200	20819	533,8205128	24,13362345	0,344533175
DRY\DRY ICL 13042024_021\test_component24.seg	3	Nucleus	38092800	14452	466,1935484	25,30733357	0,247644558
DRY\DRY ICL 13042024_021\test_component24.seg	4	Cytoplasm	24576000	4941	247,05	21,84129117	0,735923453
DRY\DRY ICL 13042024_021\test_component24.seg	5	Cytoplasm	23347200	4594	241,7894737	20,1905084	0,822438307
DRY\DRY ICL 13042024_021\test_component25.seg	1	Nucleus	98304000	76666	958,325	23,74668821	0,213981736
DRY\DRY ICL 13042024_021\test_component25.seg	2	Cytoplasm	93388800	39292	517	25,17126339	0,216194501
DRY\DRY ICL 13042024_021\test_component25.seg	3	Cytoplasm	60211200	18995	387,6530612	21,25130663	0,432875015
DRY\DRY ICL 13042024_021\test_component25.seg	4	Cytoplasm	47923200	19249	493,5641026	18,10882507	1,084525045
DRY\DRY ICL 13042024_021\test_component25.seg	5	Cytoplasm	34406400	12754	455,5	31,50523295	0,078010266
DRY\DRY ICL 13042024_021\test_component25.seg	6	Nucleus	30720000	23981	959,24	19,35415648	0,823062823
DRY\DRY ICL 13042024_021\test_component25.seg	7	Cytoplasm	27033600	11591	526,8636364	19,97127126	0,952296987
DRY\DRY ICL 13042024_021\test_component25.seg	8	Nucleus	20889600	16230	954,7058824	21,65647672	0,735865854
DRY\DRY ICL 13042024_021\test_component25.seg	9	Cytoplasm	17203200	5873	419,5	21,32783731	0,606007174
DRY\DRY ICL 13042024_021\test_component25.seg	10	Cytoplasm	13516800	4187	380,6363636	22,91064583	0,600132981
DRY\DRY ICL 13042024_021\test_component25.seg	11	Cytoplasm	12288000	5403	540,3	16,90283671	2,831018181
DRY\DRY ICL 13042024_021\test_component26.seg	1	Cytoplasm	47923200	17466	447,8461538	21,83357207	0,32042102
DRY\DRY ICL 13042024_021\test_component26.seg	2	Cytoplasm	39321600	13526	422,6875	20,19742376	1,053520413
DRY\DRY ICL 13042024_021\test_component26.seg	3	Nucleus	31948800	23066	887,1538462	21,15057337	0,855985336
DRY\DRY ICL 13042024_021\test_component26.seg	4	Cytoplasm	13516800	5076	461,4545455	21,69161823	0,702991003
DRY\DRY ICL 13042024_021\test_component27.seg	1	Cytoplasm	90931200	31609	427,1486486	20,46577744	0,524209464
DRY\DRY ICL 13042024_021\test_component27.seg	2	Nucleus	30720000	16428	657,12	22,9466452	0,2208546
DRY\DRY ICL 13042024_021\test_component27.seg	3	Cytoplasm	14745600	4855	404,5833333	17,51177889	3,397221817
DRY\DRY ICL 13042024_021\test_component27.seg	4	Cytoplasm	13516800	4544	413,0909091	20,68048725	0,743979197
DRY\DRY ICL 13042024_021\test_component28.seg	1	Cytoplasm	113049600	39712	431,6521739	22,85880373	0,241211672
DRY\DRY ICL 13042024_021\test_component28.seg	2	Cytoplasm	12288000	4223	422,3	19,13300311	0,63908273
DRY\DRY ICL 13042024_021\test_component29.seg	1	Mixed	173260800	69251	491,141844	26,34949699	0,172059435
DRY\DRY ICL 13042024_021\test_component29.seg	2	Mixed	142540800	63203	544,8534483	27,32501866	0,077880641
DRY\DRY ICL 13042024_021\test_component29.seg	3	Mixed	129024000	46740	445,1428571	22,93744792	0,280851029
DRY\DRY ICL 13042024_021\test_component29.seg	4	Mixed	18432000	7765	517,6666667	21,20231233	0,742789643
DRY\DRY ICL 13042024_021\test_component29.seg	5	Cytoplasm	14745600	3720	310	17,51177889	3,397221817
DRY\DRY ICL 13042024_021\test_component29.seg	6	Cytoplasm	12288000	3455	345,5	16,90283671	2,831018181
DRY\DRY ICL 13042024_021\test_component30.seg	1	Cytoplasm	30720000	6709	268,36	24,27180317	0,234671328
DRY\DRY ICL 13042024_021\test_component30.seg	2	Cytoplasm	27033600	7839	356,3181818	25,9494178	0,194352048
DRY\DRY ICL 13042024_021\test_component30.seg	3	Cytoplasm	25804800	7618	362,7619048	22,24448567	0,909010761
DRY\DRY ICL 13042024_021\test_component30.seg	4	Nucleus	23347200	11887	625,6315789	20,1905084	0,940866882
DRY\DRY ICL 13042024_021\test_component30.seg	5	Nucleus	20889600	11832	696	22,56586233	0,841828263
DRY\DRY ICL 13042024_021\test_component30.seg	6	Cytoplasm	12288000	2783	278,3	28,43867803	0,099996507
DRY\DRY ICL 13042024_021\test_component31.seg	1	Cytoplasm	98304000	27431	342,8875	26,63143793	0,095340722
DRY\DRY ICL 13042024_021\test_component31.seg	2	Cytoplasm	98304000	30229	377,8625	23,74668821	0,215424281
DRY\DRY ICL 13042024_021\test_component31.seg	3	Nucleus	67584000	34345	624,4545455	19,05648485	0,98532007
DRY\DRY ICL 13042024_021\test_component31.seg	4	Nucleus	46694400	22761	598,9736842	24,21831555	0,351248601
DRY\DRY ICL 13042024_021\test_component31.seg	5	Mixed	38092800	16546	533,7419355	19,37327646	1,140681353
DRY\DRY ICL 13042024_021\test_component31.seg	6	Cytoplasm	33177600	9238	342,1481481	22,81057587	0,257419948
DRY\DRY ICL 13042024_021\test_component31.seg	7	Cytoplasm	31948800	9184	353,2307692	19,91829506	0,921025158
DRY\DRY ICL 13042024_021\test_component31.seg	8	Cytoplasm	29491200	8207	341,9583333	21,46625258	1,038869441
DRY\DRY ICL 13042024_021\test_component31.seg	9	Cytoplasm	27033600	8987	408,5	20,85673303	0,952296987
DRY\DRY ICL 13042024_021\test_component31.seg	10	Nucleus	23347200	18848	992	16,97974071	1,360774763
DRY\DRY ICL 13042024_021\test_component31.seg	11	Cytoplasm	15974400	4673	359,4615385	21,87590618	0,643751024
DRY\DRY ICL 13042024_021\test_component31.seg	12	Nucleus	14745600	8752	729,3333333	23,11435844	0,766899277
DRY\DRY ICL 13042024_021\test_component32.seg	1	Cytoplasm	43008000	12377	353,6285714	19,99133254	0,790223634
DRY\DRY ICL 13042024_021\test_component32.seg	2	Cytoplasm	40550400	11820	358,1818182	26,11156304	0,30503168
DRY\DRY ICL 13042024_021\test_component32.seg	3	Cytoplasm	36864000	11588	386,2666667	19,71858192	1,10388518
DRY\DRY ICL 13042024_021\test_component32.seg	4	Cytoplasm	19660800	5619	351,1875	22,05712406	0,792308953
DRY\DRY ICL 13042024_021\test_component32.seg	5	Cytoplasm	18432000	3969	264,6	17,3965897	1,91584573
DRY\DRY ICL 13042024_021\test_component33.seg	1	Mixed	164659200	60127	448,7089552	35,97310193	0,128766786
DRY\DRY ICL 13042024_021\test_component33.seg	2	Cytoplasm	76185600	18461	297,7580645	21,12127881	0,397685347
DRY\DRY ICL 13042024_021\test_component33.seg	3	Cytoplasm	73728000	21644	360,7333333	23,13191792	0,267984862
DRY\DRY ICL 13042024_021\test_component33.seg	4	Cytoplasm	68812800	19310	344,8214286	20,50422914	0,46009172
DRY\DRY ICL 13042024_021\test_component33.seg	5	Cytoplasm	60211200	18137	370,1428571	21,69596324	0,347111672
DRY\DRY ICL 13042024_021\test_component33.seg	6	Cytoplasm	46694400	13121	345,2894737	18,5853731	1,023848282
DRY\DRY ICL 13042024_021\test_component33.seg	7	Cytoplasm	35635200	9808	338,2068966	26,81881363	0,289989871
DRY\DRY ICL 13042024_021\test_component33.seg	8	Cytoplasm	33177600	12044	446,0740741	21,2468937	0,993496662
DRY\DRY ICL 13042024_021\test_component33.seg	9	Cytoplasm	27033600	8796	399,8181818	24,87158756	0,194352048
DRY\DRY ICL 13042024_021\test_component33.seg	10	Cytoplasm	14745600	4169	347,4166667	23,69889836	0,766899277
DRY\DRY ICL 13042024_021\test_component33.seg	11	Nucleus	13516800	6775	615,9090909	22,91064583	0,571304526
DRY\DRY ICL 13042024_021\test_component34.seg	1	Cytoplasm	106905600	37862	435,1954023	21,98868985	0,260098659
DRY\DRY ICL 13042024_021\test_component34.seg	2	Nucleus	89702400	54312	744	23,86284097	0,187659763
DRY\DRY ICL 13042024_021\test_component34.seg	3	Nucleus	78643200	42519	664,359375	20,95528273	0,477678634
DRY\DRY ICL 13042024_021\test_component34.seg	4	Cytoplasm	61440000	17364	347,28	22,67094693	0,368282174
DRY\DRY ICL 13042024_021\test_component34.seg	5	Cytoplasm	45465600	14511	392,1891892	20,12809611	0,910203464
DRY\DRY ICL 13042024_021\test_component34.seg	6	Cytoplasm	44236800	14331	398,0833333	24,70050683	0,332761832
DRY\DRY ICL 13042024_021\test_component34.seg	7	Mixed	43008000	16674	476,4	24,03935394	0,323518448
DRY\DRY ICL 13042024_021\test_component34.seg	8	Nucleus	43008000	20876	596,4571429	24,91125819	0,257797522
DRY\DRY ICL 13042024_021\test_component34.seg	9	Cytoplasm	24576000	7116	355,8	26,05522703	0,199993015
DRY\DRY ICL 13042024_021\test_component34.seg	10	Nucleus	20889600	13138	772,8235294	23,80732073	0,841828263
DRY\DRY ICL 13042024_021\test_component34.seg	11	Nucleus	19660800	12122	757,625	20,79802822	0,692579627
DRY\DRY ICL 13042024_021\test_component35.seg	1	Cytoplasm	110592000	28870	320,7777778	25,74985142	0,23596794
DRY\DRY ICL 13042024_021\test_component35.seg	2	Cytoplasm	100761600	23721	289,2804878	23,16750069	0,233262487
DRY\DRY ICL 13042024_021\test_component35.seg	3	Cytoplasm	71270400	18984	327,3103448	22,7802593	0,46333498
DRY\DRY ICL 13042024_021\test_component35.seg	4	Cytoplasm	54067200	13056	296,7272727	28,44015773	0,13154415
DRY\DRY ICL 13042024_021\test_component35.seg	5	Cytoplasm	43008000	13746	392,7428571	20,45154531	0,790223634
DRY\DRY ICL 13042024_021\test_component35.seg	6	Cytoplasm	40550400	9756	295,6363636	21,1129458	0,889131403
DRY\DRY ICL 13042024_021\test_component35.seg	7	Cytoplasm	25804800	7845	373,5714286	23,04066247	0,691372771
DRY\DRY ICL 13042024_021\test_component35.seg	8	Nucleus	19660800	7835	489,6875	23,49146168	0,692579627
DRY\DRY ICL 13042024_021\test_component35.seg	9	Cytoplasm	15974400	3891	299,3076923	27,7315522	0,114844392
DRY\DRY ICL 13042024_021\test_component35.seg	10	Mixed	13516800	4350	395,4545455	15,90772522	2,100972245
DRY\DRY ICL 13042024_021\test_component35.seg	11	Cytoplasm	12288000	2874	287,4	24,52819062	0,495193096
DRY\DRY ICL 13042024_021\test_component36.seg	1	Cytoplasm	144998400	33920	287,4576271	25,87631481	0,237116933
DRY\DRY ICL 13042024_021\test_component36.seg	2	Mixed	140083200	55282	484,9298246	27,42572669	0,249525018
DRY\DRY ICL 13042024_021\test_component36.seg	3	Cytoplasm	67584000	17189	312,5272727	21,20928991	0,44503706
DRY\DRY ICL 13042024_021\test_component36.seg	4	Nucleus	43008000	22785	651	25,20418636	0,247936908
DRY\DRY ICL 13042024_021\test_component36.seg	5	Cytoplasm	39321600	8869	277,15625	21,97704699	0,305090309
DRY\DRY ICL 13042024_021\test_component36.seg	6	Cytoplasm	33177600	7132	264,1481481	20,91812533	0,993496662
DRY\DRY ICL 13042024_021\test_component36.seg	7	Cytoplasm	33177600	8159	302,1851852	20,91812533	0,993496662
DRY\DRY ICL 13042024_021\test_component36.seg	8	Cytoplasm	29491200	7241	301,7083333	22,18575497	0,667400028
DRY\DRY ICL 13042024_021\test_component36.seg	9	Mixed	27033600	8572	389,6363636	25,54658532	0,203354453
DRY\DRY ICL 13042024_021\test_component36.seg	10	Cytoplasm	23347200	5419	285,2105263	20,60150331	0,822438307
DRY\DRY ICL 13042024_021\test_component36.seg	11	Cytoplasm	19660800	4936	308,5	21,26364503	0,692579627
DRY\DRY ICL 13042024_021\test_component36.seg	12	Cytoplasm	14745600	3528	294	17,51177889	1,532676584
DRY\DRY ICL 13042024_021\test_component36.seg	13	Cytoplasm	12288000	3028	302,8	16,90283671	1,909974768
DRY\DRY ICL 13042024_021\test_component36.seg	14	Cytoplasm	12288000	2720	272	27,04164612	0,099996507
DRY\DRY ICL 13042024_021\test_component37.seg	1	Cytoplasm	46694400	9627	253,3421053	23,21438217	0,335698991
DRY\DRY ICL 13042024_021\test_component37.seg	2	Cytoplasm	36864000	8822	294,0666667	23,98000278	0,277301527
DRY\DRY ICL 13042024_021\test_component37.seg	3	Cytoplasm	15974400	3304	254,1538462	21,87590618	0,709248068
DRY\DRY ICL 13042024_021\test_component38.seg	1	Cytoplasm	572620800	180843	388,0751073	27,10250688	0,115188629
DRY\DRY ICL 13042024_021\test_component38.seg	2	Cytoplasm	219955200	62584	349,6312849	23,77276536	0,197664867
DRY\DRY ICL 13042024_021\test_component38.seg	3	Cytoplasm	86016000	22930	327,5714286	25,6953451	0,195025665
DRY\DRY ICL 13042024_021\test_component38.seg	4	Cytoplasm	40550400	10233	310,0909091	23,17737133	0,291528071
DRY\DRY ICL 13042024_021\test_component38.seg	5	Cytoplasm	38092800	9574	308,8387097	27,46804228	0,228334948
DRY\DRY ICL 13042024_021\test_component38.seg	6	Cytoplasm	33177600	8650	320,3703704	19,60021928	1,168728121
DRY\DRY ICL 13042024_021\test_component38.seg	7	Cytoplasm	22118400	6509	361,6111111	23,37072555	0,891347572
DRY\DRY ICL 13042024_021\test_component38.seg	8	Cytoplasm	14745600	4174	347,8333333	26,50289041	0,110920611
DRY\DRY ICL 13042024_021\test_component39.seg	1	Cytoplasm	121651200	34420	347,6767677	23,98398084	0,266587548
DRY\DRY ICL 13042024_021\test_component39.seg	2	Cytoplasm	66355200	18819	348,5	35,34930379	0,035588187
DRY\DRY ICL 13042024_021\test_component39.seg	3	Mixed	63897600	26778	514,9615385	22,88159795	0,415403775
DRY\DRY ICL 13042024_021\test_component39.seg	4	Nucleus	41779200	24734	727,4705882	25,13775937	0,250431878
DRY\DRY ICL 13042024_021\test_component39.seg	5	Nucleus	38092800	20643	665,9032258	22,99393592	0,286544911
DRY\DRY ICL 13042024_021\test_component39.seg	6	Cytoplasm	34406400	11166	398,7857143	25,67144048	0,270833768
DRY\DRY ICL 13042024_021\test_component39.seg	7	Nucleus	20889600	9871	580,6470588	20,4542923	0,735865854
DRY\DRY ICL 13042024_021\test_component39.seg	8	Cytoplasm	18432000	5256	350,4	19,90598149	0,649293401
DRY\DRY ICL 13042024_021\test_component39.seg	9	Cytoplasm	14745600	4958	413,1666667	23,11435844	0,654690524
DRY\DRY ICL 13042024_021\test_component39.seg	10	Nucleus	14745600	8055	671,25	23,69889836	0,594231715
DRY\DRY ICL 13042024_021\test_component39.seg	11	Nucleus	13516800	7600	690,9090909	15,90772522	2,100972245
DRY\DRY ICL 13042024_021\test_component39.seg	12	Cytoplasm	12288000	4667	466,7	16,90283671	1,909974768
DRY\DRY ICL 13042024_021\test_component39.seg	13	Nucleus	12288000	5825	582,5	22,09782813	0,676344725
DRY\DRY ICL 13042024_020\test_component03.seg	1	Cytoplasm	49152000	16741	418,525	23,53028286	0,353367359
DRY\DRY ICL 13042024_020\test_component04.seg	1	Cytoplasm	23347200	8379	441	19,37684759	0,822438307
DRY\DRY ICL 13042024_020\test_component04.seg	2	Cytoplasm	14745600	4565	380,4166667	17,51177889	1,532676584
DRY\DRY ICL 13042024_020\test_component05.seg	1	Nucleus	63897600	33175	637,9807692	23,25090895	0,415403775
DRY\DRY ICL 13042024_020\test_component05.seg	2	Nucleus	19660800	10512	657	22,20512503	0,792308953
DRY\DRY ICL 13042024_020\test_component05.seg	3	Cytoplasm	14745600	4317	359,75	22,13904957	0,654690524
DRY\DRY ICL 13042024_020\test_component06.seg	1	Nucleus	99532800	55856	689,5802469	24,0600129	0,216656508
DRY\DRY ICL 13042024_020\test_component06.seg	2	Cytoplasm	14745600	4680	390	21,00142535	0,766899277
DRY\DRY ICL 13042024_020\test_component08.seg	1	Cytoplasm	44236800	15583	432,8611111	24,2192788	0,318030623
DRY\DRY ICL 13042024_020\test_component09.seg	1	Cytoplasm	14745600	4547	378,9166667	22,5347051	0,766899277
DRY\DRY ICL 13042024_020\test_component11.seg	1	Cytoplasm	33177600	12799	474,037037	21,2468937	0,888907849
DRY\DRY ICL 13042024_020\test_component13.seg	1	Cytoplasm	83558400	36026	529,7941176	33,31494292	0,078568766
DRY\DRY ICL 13042024_020\test_component13.seg	2	Mixed	29491200	13233	551,375	26,0425402	0,197182166
DRY\DRY ICL 13042024_020\test_component13.seg	3	Cytoplasm	19660800	6489	405,5625	22,53188616	0,792308953
DRY\DRY ICL 13042024_020\test_component13.seg	4	Cytoplasm	15974400	5090	391,5384615	22,41995478	0,643751024
DRY\DRY ICL 13042024_020\test_component13.seg	5	Mixed	14745600	7246	603,8333333	17,51177889	2,291969722
DRY\DRY ICL 13042024_020\test_component13.seg	6	Cytoplasm	12288000	4578	457,8	22,09782813	0,495193096
DRY\DRY ICL 13042024_020\test_component14.seg	1	Cytoplasm	24576000	7978	398,9	27,79794507	0,14731287
DRY\DRY ICL 13042024_020\test_component15.seg	1	Cytoplasm	38092800	11506	371,1612903	26,81567653	0,247644558
DRY\DRY ICL 13042024_020\test_component15.seg	2	Cytoplasm	18432000	5905	393,6666667	24,54400695	0,13251276
DRY\DRY ICL 13042024_020\test_component15.seg	3	Cytoplasm	17203200	5154	368,1428571	21,32783731	0,693270334
DRY\DRY ICL 13042024_020\test_component15.seg	4	Cytoplasm	13516800	4084	371,2727273	22,91064583	0,600132981
DRY\DRY ICL 13042024_020\test_component16.seg	1	Cytoplasm	41779200	15108	444,3529412	19,65988016	1,119365439
DRY\DRY ICL 13042024_020\test_component16.seg	2	Cytoplasm	20889600	6131	360,6470588	27,8152636	0,169994062
DRY\DRY ICL 13042024_020\test_component17.seg	1	Mixed	12288000	5476	547,6	25,20171042	0,495193096
DRY\DRY ICL 13042024_020\test_component19.seg	1	Cytoplasm	18432000	6658	443,8666667	22,18456343	0,649293401
DRY\DRY ICL 13042024_020\test_component19.seg	2	Cytoplasm	18432000	5465	364,3333333	22,18456343	0,818363155
DRY\DRY ICL 13042024_020\test_component20.seg	1	Mixed	22118400	9375	520,8333333	22,04597391	0,891347572
DRY\DRY ICL 13042024_020\test_component20.seg	2	Cytoplasm	14745600	4508	375,6666667	20,44015885	0,766899277
DRY\DRY ICL 13042024_020\test_component20.seg	3	Nucleus	14745600	6343	528,5833333	24,88247687	0,51943472
DRY\DRY ICL 13042024_020\test_component21.seg	1	Nucleus	73728000	40826	680,4333333	31,06992789	0,07235273
DRY\DRY ICL 13042024_020\test_component21.seg	2	Cytoplasm	62668800	18534	363,4117647	24,31063727	0,158146283
DRY\DRY ICL 13042024_020\test_component21.seg	3	Cytoplasm	50380800	16308	397,7560976	23,64785038	0,378978754
DRY\DRY ICL 13042024_020\test_component21.seg	4	Cytoplasm	44236800	13185	366,25	19,61789382	0,96996153
